id,title,rating,reviews,initial_price,final_price,stock,favorite,seller_name,breadcrumb,seller_rating,seller_products,seller_chats_responded_percentage,seller_chat_time_reply,seller_joined_date,seller_followers,sold,brand,gmv_cal,shipped_from,heel_height,material,toe_type,wide_fit,country_of_origin,shoe_model,fastener_type,occasion,variations_count,voucher_status,image_count,video_count,discount
20191288160,SANDAL JEPIT PRIA CARVIL,5.0,2,60000.0,2000.0,1998,41.10301530566803,HokyShoes_,"[""Shopee"",""Men Shoes"",""Sandals & Flip Flops"",""Flip Flops""]",5.0,23,70.05766772630808,1.0,5 tahun lalu,0.0,2,Unknown,78000.0,Java,Other,Other,Other,No,Indonesia,Other,Other,Other,20,0,7,0,21000.0
13075658322,Sandal Baim Wanita Lucu Sandal Lab Wanita Ringan Sendal Cewek Perawat Rumah Sakit Anti Air Kekinian,4.79,640,183600.0,163969.5558686881,5835,176.4771472585766,Miawaug Official,"[""Shopee"",""Women Shoes"",""Flat Sandals & Flip Flops"",""Indoor Slippers""]",4.76,128,94.91003217861343,1.0,22 bulan lalu,109510.91401169683,1800,Unknown,82620000.0,Java,Flat,Rubber/EVA/Phylon,Other,No,Indonesia,Other,Slip-On,Other,10,0,8,1,137700.0
23752149529,Sandal Wanita Slip on Jelly MUIMIU 1228-2A,5.0,8,65000.0,12502.29071444444,131,0.0,gn_shoppp,"[""Shopee"",""Women Shoes"",""Slip Ons, Mary Janes & Mules""]",4.67,192,69.59175960180514,1.0,35 bulan lalu,164744.1958908235,14,Unknown,595000.0,Jabodetabek,Medium,Other,Other,No,China,Other,Slip-On,Other,6,0,4,0,22500.0
20382515384,Sandal Jepit Wanita Karet Jelly Import Sol Tebal Tinggi 5cm Anti Slip Empuk Ringan Elastis / 1232-2A,5.0,3,100000.0,39095.50620287574,0,78.47163762840553,Damai Shoes,"[""Shopee"",""Women Shoes"",""Flat Sandals & Flip Flops"",""Flip Flops""]",4.73,48,99.5763059650358,1.0,52 hari lalu,0.0,20,Unknown,840000.0,Unknown,Other,Other,Other,No,Other,Other,Other,Other,9,0,4,0,58000.0
11515373435,KINTAN sandal jelly wedges studed merk Balance,4.79,19,120000.0,2000.0,9,271.3304230541225,Mecca Store Bogor,"[""Shopee"",""Women Shoes"",""Wedges""]",4.91,426,96.14928760575384,1.0,7 tahun lalu,209331.1592605292,31,Unknown,926900.0,Unknown,High,Rubber/EVA/Phylon,Other,No,China,Other,Other,Other,8,0,8,1,90100.0
12659263082,Sun Swallow Nice SOFT Original Sandal Jepit Karet Wanita Size 9 - 10.5,4.83,71,36900.0,2000.0,3971,0.0,criceto,"[""Shopee"",""Women Shoes"",""Flat Sandals & Flip Flops"",""Flip Flops""]",4.85,255,84.64992725190979,1.0,33 bulan lalu,7225.80592044779,218,Unknown,3030200.0,Java,Flat,Rubber/EVA/Phylon,Other,No,Indonesia,Other,Slip-On,Other,5,0,5,0,23000.0
10251644245,SFK SANDAL ANAK LAKI LAKI ARDILES ZHANG // SANDAL ANAK ARDILES,4.83,914,58800.0,2000.0,13,534.1960060281003,Shoes For Kids,"[""Shopee"",""Baby & Kids Fashion"",""Boy Shoes"",""Sandals""]",4.86,119,97.77984287585052,1.0,33 bulan lalu,199344.52640496087,2200,Unknown,37514400.0,Java,Other,Rubber/EVA/Phylon,Other,No,Indonesia,Other,Other,Other,12,0,7,0,41748.0
3494465100,ANDO HAWAII BASIC ANAK - SANDAL JEPIT - SANDAL FASHION - SANDAL ANDO 28/31 - ANDO ORIGINAL,4.7,27,50900.0,10469.835756808185,25,0.0,KlambiApikss,"[""Shopee"",""Baby & Kids Fashion"",""Boy Shoes"",""Sandals""]",4.87,302,74.89931200513102,1.0,3 tahun lalu,63072.68031757102,72,Unknown,2748600.0,Java,Other,Rubber/EVA/Phylon,Other,No,Indonesia,Other,Other,Other,8,0,8,0,12725.0
21779478589,NEW EDITION! Ando Viral 02 Navi/Abu - Sandal Jepit Pria Terbaru 2023,4.54,13,82900.0,106747.87471222684,8,26.38032216476557,ANDO ,"[""Shopee"",""Men Shoes"",""Sandals & Flip Flops"",""Flip Flops""]",4.82,718,79.650819973222,1.0,6 tahun lalu,127779.90068020987,21,Unknown,1392720.0,Java,Other,Other,Other,No,Other,Other,Other,Other,5,0,8,0,16580.0
18743823355,Balance 2801/sandal jepit perempuan sandal karet jelly wanita kekinian,4.81,378,38000.0,49346.79299012894,254,428.24535941811206,KakiLima.Colection,"[""Shopee"",""Women Shoes"",""Flat Sandals & Flip Flops"",""Flip Flops""]",4.83,382,97.39095245193565,1.0,4 tahun lalu,285777.7010238215,978,Unknown,31785000.0,Jabodetabek,Medium,Rubber/EVA/Phylon,Other,No,China,Other,Slip-On,Other,10,0,6,1,5500.0
13292399810,Lifebuoy Sabun Cair / Body Wash Refill 400ml / 450ml / Lifebuoy Total 10 / Lemon Fresh / Mild Care / Cool Fresh / Coconut Water / Matcha / Charcoal / Sandalwood Scent/ Mineral Clay / Yoghurt Care / Habbatussauda 400ml / 450ml,4.93,198,30000.0,2000.0,256,263.685639823543,Toserba Online Surabaya,"[""Shopee"",""Beauty & Care"",""Bath & Body Care"",""Body Wash & Soap""]",4.92,365,66.64707690487455,1.0,32 bulan lalu,54817.11577677414,798,Unknown,18314100.0,Java,Other,Other,Other,No,Other,Other,Other,Other,11,0,4,0,7050.0
14964168232,Ando Thunder-02 Merah Hitam Size 38 - 42 Sandal Pria,4.81,43,75900.0,101908.24334847643,8,0.0,ANDO ,"[""Shopee"",""Men Shoes"",""Sandals & Flip Flops"",""Flip Flops""]",4.82,718,76.52402307807775,1.0,6 tahun lalu,141485.38644643335,71,Unknown,4255030.0,Java,Other,Other,Other,No,Other,Other,Other,Other,5,0,7,0,15970.0
15028502238,Sandal Cewek Pata Pata Produk Bata Original Bahan Karet,5.0,1,249900.0,285940.8293053056,119,0.0,Best Brand Bata Offiacial,"[""Shopee"",""Women Shoes"",""Flat Sandals & Flip Flops"",""Flat Sandals""]",4.77,418,94.56357295964024,1.0,27 bulan lalu,0.0,1,Unknown,150000.0,Jabodetabek,Low,Rubber/EVA/Phylon,Open Toe,Yes,Other,Other,Other,Other,8,0,8,0,99900.0
17472711209,LAPEPA SHOP - PROMO!!! Lapepa ARIEL Sandal teplek wanita kekinian empuk,5.0,2,199900.0,168831.04714804492,195,75.60641947968995,lapepa_shop,"[""Shopee"",""Women Shoes"",""Flat Sandals & Flip Flops"",""Flat Sandals""]",4.84,84,97.78839847792584,1.0,24 bulan lalu,24697.217014651884,6,Unknown,539400.0,Jabodetabek,Flat,Synthetic,Open Toe,Yes,Indonesia,Sandal Casual,Slip-On,Other,8,0,8,1,110000.0
18283259969,Sandal Slop Pria Traveling Casual Terbaru Keren Anti Slip Sendal Slide Cowok Fashionable Ringan Santai Eva Extralight,5.0,4,124750.0,61392.5164077169,3622,0.0,Sun Flower 21,"[""Shopee"",""Men Shoes"",""Sandals & Flip Flops"",""Indoor Slippers""]",4.79,181,96.75559625148638,1.0,25 bulan lalu,111583.4731306287,6,Unknown,299400.0,Java,Other,Synthetic,Other,No,Indonesia,Other,Slip-On,Other,10,0,8,0,74850.0
23245691879,ago DULUX 526DC Sandal Jepit Anak Perempuan Model Japit KOREA Style Sandal Anak Perempuan Sendal Cewek Kekinian,4.78,37,44950.0,2000.0,0,268.33204538855256,ago.baby,"[""Shopee"",""Baby & Kids Fashion"",""Girl Shoes"",""Flip Flops""]",4.82,525,89.31530299433179,1.0,3 tahun lalu,111664.25070989046,103,Unknown,1843700.0,Unknown,Other,Other,Other,No,Other,Other,Other,Other,16,0,8,0,27050.0
13798629452,Ando BT 210 Abu - Sandal Jepit Pria Lilystoree_id,5.0,2,75900.0,45316.15488479019,1,87.3973631014703,Lilystoreee,"[""Shopee"",""Men Shoes"",""Sandals & Flip Flops"",""Flip Flops""]",4.83,291,81.44345978351174,1.0,6 tahun lalu,0.0,3,Unknown,149700.0,Java,Other,Other,Other,No,Other,Other,Other,Other,5,0,7,0,26000.0
20343510432,Sandal Fuji Wanita Karakter Terbaru Sendal Slip On Wanita Casual Terbaru Sandal Kesehatan Cewek Korean Style Kekinian,5.0,5,199750.0,174047.20119054848,0,0.0,Xingxing_id,"[""Shopee"",""Women Shoes"",""Flat Sandals & Flip Flops"",""Health Slippers""]",4.77,128,87.66169390078858,1.0,23 bulan lalu,0.0,16,Unknown,1406400.0,Unknown,Other,Other,Other,No,Other,Other,Other,Other,12,0,8,1,111850.0
19370128530,DX-508E-KLC Sandal Anak Perempuan Selop Tali Belakang Karakter Kelinci / Sandal Selop Karet Anak Cewek Merek Dulux Size 20-25,4.71,17,30000.0,2000.0,14957,0.0,sandalsepatujaya,"[""Shopee"",""Baby & Kids Fashion"",""Girl Shoes"",""Sandals""]",4.6,543,70.25662018964158,1.0,3 tahun lalu,61957.31242258686,50,Unknown,990000.0,Jabodetabek,Flat,Rubber/EVA/Phylon,Other,No,Indonesia,Other,Slip-On,Other,11,0,8,0,10200.0
23047396162,SEIS Monica Sandal  Mules Wanita Heels 3 cm,5.0,8,700000.0,340710.68502683984,17999,71.8275329041095,Seis Official Shop,"[""Shopee"",""Women Shoes"",""Heels"",""Chunky""]",4.87,153,99.10752444178996,1.0,35 bulan lalu,312712.4644495828,14,Unknown,2506000.0,Java,Low,Synthetic,Pointed Toe,Yes,Indonesia,Other,Slip-On,Other,9,0,11,1,521000.0
19623011678,NEW Ando Jennie Cream - Sandal Slide Wanita Terbaru 2022,4.93,15,82900.0,95392.05181039912,2,0.0,ANDO ,"[""Shopee"",""Women Shoes"",""Flat Sandals & Flip Flops"",""Flat Sandals""]",4.82,719,78.8539788532293,1.0,6 tahun lalu,120939.43439465524,42,Unknown,2611350.0,Java,Other,Other,Other,No,Other,Slides,Other,Other,5,0,7,0,20725.0
22678024228,[DAPAT 2 PCS] Berrybenka - Sofia Selia Eva Augustine Sandals & Sofia Seline Polka Sneaker,4.72,18,500000.0,256759.1017273533,444,54.16356112389983,Berrybenka Official Shop,"[""Shopee"",""Women Shoes"",""Sneakers""]",4.85,201,98.96388372018076,1.0,5 tahun lalu,0.0,57,Unknown,7353000.0,Jabodetabek,Other,Other,Other,No,Other,Other,Other,Other,11,0,10,0,371000.0
22275806981,Sandal Japit PRia SUN SWALLOW LONDON size 10 10.5 11 11.5,4.33,3,17000.0,2000.0,0,29.06403884970329,Steph Sandals,"[""Shopee"",""Men Shoes"",""Sandals & Flip Flops"",""Flip Flops""]",4.88,75,80.68246072335991,1.0,4 tahun lalu,0.0,32,Unknown,476800.0,Unknown,Other,Other,Other,No,Other,Other,Other,Other,6,0,6,0,2100.0
21670198302,gos NEW ERA TC CNC 15203 sandal BUNGA jepit anak MURAH SZE 25-29,3.75,4,60000.0,2000.0,117,635.4521658458119,gos.store,"[""Shopee"",""Baby & Kids Fashion"",""Girl Shoes"",""Sandals""]",4.81,715,92.5175148006792,1.0,5 tahun lalu,227158.1433471685,14,Unknown,361200.0,Java,Other,Other,Other,No,Other,Other,Other,Other,11,0,8,0,34200.0
23766446535,Adel sandal wedges jelly wanita sandal flatform perempuan balance 2230,4.83,94,60000.0,39106.07504005618,213,152.65567091432908,KakiLima.Colection,"[""Shopee"",""Women Shoes"",""Wedges""]",4.83,389,97.48663565610109,1.0,4 tahun lalu,263581.489196858,269,Unknown,10625500.0,Jabodetabek,High,Rubber/EVA/Phylon,Open Toe,No,China,Gladiator,Slip-On,Formal / Party,8,0,6,1,20500.0
19657097795,LAPEPA SHOP - PROMO!!! Lapepa JASMINE Sandal flat crystal mewah wanita kekinian,4.71,7,199900.0,209771.90190907416,404,54.91433550339992,lapepa_shop,"[""Shopee"",""Women Shoes"",""Flat Sandals & Flip Flops"",""Flat Sandals""]",4.84,84,99.52924678402056,1.0,24 bulan lalu,23616.72698028857,12,Unknown,1198800.0,Jabodetabek,Flat,Plastic,Open Toe,No,Indonesia,Slides,Strap,Other,8,0,8,1,100000.0
19175771155,Sandal Wedges Jelly Wanita IMPORT GCC 2258-4 HYS,5.0,17,100000.0,66610.11514712861,26,174.0525621086962,BeemineShop (Import Sandal),"[""Shopee"",""Women Shoes"",""Wedges""]",4.81,585,81.60653377707516,1.0,7 tahun lalu,226109.67839439044,33,Unknown,1650000.0,Unknown,Medium,Other,Other,No,China,Slides,Other,Other,8,0,4,0,50000.0
3559104394,(7.7 Promo puncak Mega sale)sandal wanita Kickers wedges Silang terbaru,4.0,3,38500.0,2000.0,19816,235.62443916509287,Trendy Sohes,"[""Shopee"",""Women Shoes"",""Wedges""]",3.86,479,40.30726670959973,1.0,3 tahun lalu,21971.73176921968,12,Unknown,300300.0,Java,Other,Other,Other,No,Other,Other,Other,Other,9,0,4,0,13475.0
18882373192,Sandal Slop Wanita Dewasa Tali MINI-SO Kekinian Sepatu Sendal Cewek Slip On Terbaru 2023 Sandal Platform Wanita Empuk Lucu Premium,4.67,12,149750.0,35560.42575252126,1718,15.86358254901944,LMTLSofficial,"[""Shopee"",""Women Shoes"",""Flat Sandals & Flip Flops"",""Other Flat Sandals & Flip Flops""]",4.78,267,95.77105544764947,1.0,31 bulan lalu,128206.7376317301,17,Unknown,763300.0,Java,Other,Synthetic,Other,No,Indonesia,Other,Other,Other,9,0,8,1,104850.0
14593256981,Sandal Wanita Terbaru Casual Sendal Slip On Cewek Empuk Anti Slip Sandal Rumah Santai Perempuan Eva Phylon,4.63,8,124750.0,61874.5362437678,4502,72.17475954506925,Azallea_,"[""Shopee"",""Men Shoes"",""Sandals & Flip Flops"",""Indoor Slippers""]",4.8,111,91.37793736153952,1.0,5 tahun lalu,0.0,14,Unknown,698600.0,Java,Other,Synthetic,Other,No,Indonesia,Other,Slip-On,Other,9,0,8,1,74850.0
4142943423,Sandal jepit ando pentium AB Sandal Anak Trendy,4.77,13,72900.0,109062.19970857548,6,0.0,TOKO OLIVIA SHOES,"[""Shopee"",""Baby & Kids Fashion"",""Girl Shoes"",""Flip Flops""]",4.88,212,73.93483926643718,1.0,3 tahun lalu,0.0,29,Unknown,1796985.0,Jabodetabek,Other,Rubber/EVA/Phylon,Other,No,Indonesia,Other,Other,Other,7,0,8,0,10935.0
15297094727,satu pasang sandal jepit swallow motif parodi sandal harian pria wanita harga murah bisa c.o.d,4.95,19,21500.0,2000.0,371,390.54809516088335,PAST_31,"[""Shopee"",""Men Shoes"",""Sandals & Flip Flops"",""Flip Flops""]",4.9,42,82.5005950954688,0.5,13 bulan lalu,0.0,59,Unknown,737500.0,Java,Other,Other,Other,No,Other,Flip Flops,Other,Other,5,0,8,0,9000.0
19883985850,Sandal Wanita NARAZO 2201-K12 Sendal,4.83,6,59900.0,2000.0,17,0.0,naraZostore,"[""Shopee"",""Women Shoes"",""Flat Sandals & Flip Flops"",""Flat Sandals""]",4.76,171,95.40726299673425,1.0,4 tahun lalu,247800.1244187364,13,Unknown,518700.0,Java,Flat,Rubber/EVA/Phylon,Open Toe,No,Other,Other,Slip-On,Other,11,0,5,0,20000.0
23266887631,Wedges Sandal Wanita Sofiya Import,5.0,3,160000.0,156862.27920078812,196,66.01768026805063,Azkha_Offisial,"[""Shopee"",""Women Shoes"",""Wedges""]",4.61,25,86.669696715007,1.0,4 tahun lalu,0.0,4,Unknown,320000.0,Java,Medium,Synthetic,Open Toe,No,Indonesia,Slides,Slip-On,Casual,6,0,6,0,80000.0
9169383049,Jeddi (LET BROMO 503)/Sandal gunung pria Let perekat/sendal pria outdoor/sepatu sandal pria adinova,4.9,0,129146.20688,108562.83579941266,0,0.0,Surabaya Online Store,"[""Sepatu Pria"",""Sandal"",""Sandal Slide""]",4.81,45,90.32363121650668,0.79,Thu Aug 13 2020 08:42:15 GMT+0000 (Coordinated Universal Time),110396.06135722555,0,Unknown,0.0,Java,Other,Other,Other,No,Other,Other,Other,Other,8,0,5,0,61990.17930999999
7296875598,sogo NEW ERA TG E37006 Sandal Karet Japit Anak Laki Laki,4.87,169,36200.0,2000.0,34,170.30118836607622,soGO.shoes,"[""Shopee"",""Baby & Kids Fashion"",""Boy Shoes"",""Sandals""]",4.8,679,93.12566081096412,1.0,35 bulan lalu,220523.99016380648,347,Unknown,8640300.0,Java,Other,Rubber/EVA/Phylon,Other,No,Other,Other,Other,Other,12,0,8,0,11300.0
22179494221,SEIS Clays Sandal Mules Wanita Heels 3 cm,5.0,5,600000.0,315333.1074006258,0,0.0,Seis Official Shop,"[""Shopee"",""Women Shoes"",""Slip Ons, Mary Janes & Mules""]",4.87,155,97.5748750486614,1.0,35 bulan lalu,302573.89529779146,5,Unknown,795000.0,Unknown,Other,Other,Other,No,Other,Other,Other,Other,8,0,10,0,441000.0
7837691933,SANDAL JEPIT ANAK LAKI COWO KARET LENTUR DULUX 226D UKURAN 24-29,4.93,126,40000.0,2000.0,0,344.90652807023685,Iki Kaki Ku,"[""Shopee"",""Baby & Kids Fashion"",""Boy Shoes"",""Flip Flops""]",4.85,853,95.687157625646,1.0,7 tahun lalu,169731.3896561205,222,Unknown,4351200.0,Unknown,Other,Other,Other,No,Other,Other,Other,Other,11,0,8,0,20400.0
23472292079,Sandal Wanita Terbaru / Sendal Wedges Cewek / Wedge Cewe / High Heels Import,5.0,2,120000.0,21879.521541036585,7995,0.0,Mojokerto_ID Store,"[""Shopee"",""Women Shoes"",""Wedges""]",4.6,47,23.397188982225032,1.0,6 tahun lalu,98677.81939111568,5,Unknown,200000.0,Java,Medium,Synthetic,Open Toe,Yes,Indonesia,Slides,Slip-On,Casual,6,0,8,0,80000.0
7784406305,sandal homy ped anak / sandal homy ped anak terbaru / sandal anak homy ped impor vietnam,3.0,2,180000.0,257248.0328619664,269970,1.449526277977327,ACL SHOES,"[""Shopee"",""Baby & Kids Fashion"",""Boy Shoes"",""Sandals""]",4.58,272,96.55993524519866,0.5,4 tahun lalu,0.0,4,Unknown,482400.0,Jabodetabek,Other,Rubber/EVA/Phylon,Other,No,Vietnam,Other,Velcro,Other,13,0,8,0,59400.0
22919405607,CARVIL FINETIC-02M #New Sandal Carvil Pria 100% ORI,5.0,9,159900.0,267039.651560596,1,2.9420499924998467,hung_l1an,"[""Shopee"",""Men Shoes"",""Sandals & Flip Flops"",""Sandals""]",4.94,47,100.0,1.0,5 tahun lalu,0.0,22,Unknown,2915000.0,Sumatra,Other,Leather,Other,No,Indonesia,Slides,Slip-On,Other,8,0,8,0,27400.0
12155741101,SANDAL GUNUNG ANAK LAKI BERGAMBAR CAPTAIN AMERICA DULUX 059E SIZE 20-25 BAHAN KARET PVC,4.88,51,50000.0,2000.0,32,87.00332000507066,Iki Kaki Ku,"[""Shopee"",""Baby & Kids Fashion"",""Boy Shoes"",""Sandals""]",4.85,853,94.33997001171927,1.0,7 tahun lalu,166755.2119038451,101,Unknown,1767500.0,Java,Other,Rubber/EVA/Phylon,Other,No,Indonesia,Other,Buckle,Other,12,0,5,0,32500.0
3956825615,(CARVIL PRIA ) Sandal Carvil Arven Black Red Size 39-43 / Sandal Casual Pria / High Qual,4.71,7,79000.0,70644.10160845394,249,0.0,SLIPPERSSSHOES.STORE,"[""Shopee"",""Men Shoes"",""Sandals & Flip Flops"",""Sandals""]",4.74,199,71.04196158939794,1.0,3 tahun lalu,0.0,13,Unknown,675987.0,Unknown,Other,Synthetic,Other,Yes,Indonesia,Other,Strap,Other,5,0,8,1,27001.0
8250877454,Sandal Jepit Anak laki laki Cewek Cowok / Sandal Karet Inkayni Ringan dan Anti Slip,4.87,1263,30000.0,2000.0,60,0.0,@stianstore,"[""Shopee"",""Baby & Kids Fashion"",""Boy Shoes"",""Sandals""]",4.81,108,75.69870062226168,1.0,3 tahun lalu,137206.15877810618,2500,Unknown,47250000.0,Unknown,Other,Rubber/EVA/Phylon,Other,No,Indonesia,Other,Slip-On,Other,14,0,8,0,11100.0
15687453448,Sandal Anak Perempuan Viral Selop Import Fushin 039 Motif Korea Kekinian untuk Gaya Anak Cewek yang Trendi,4.92,26,99900.0,68809.50659784122,0,0.0,Wijaya..store,"[""Shopee"",""Baby & Kids Fashion"",""Girl Shoes"",""Sneakers""]",4.83,406,98.40879380165268,1.0,4 tahun lalu,109221.50426005242,44,Unknown,2197800.0,Kalimantan,Other,Rubber/EVA/Phylon,Other,No,China,Other,Slip-On,Other,11,0,8,0,49950.0
10102105144,Sandal Bahan EVA Sandal Polos Wanita Slip On Korean Style Murah Empuk Anti Selip Anti Air Komin,4.81,270,124750.0,102995.00707938384,0,369.8089969010307,Komin_Store,"[""Shopee"",""Women Shoes"",""Flat Sandals & Flip Flops"",""Flat Sandals""]",4.77,92,97.4602549444184,0.5,34 bulan lalu,155318.99463709682,904,Unknown,36069600.0,Unknown,Other,Other,Other,No,Other,Other,Other,Other,12,0,8,1,84850.0
22079058791,(FASHION)Sandal Karet Jepit Tali Belakang Fashion Import PCU Yesplus 202,4.29,7,60000.0,2000.0,12,207.69293796799644,ainnayafathiya_t,"[""Shopee"",""Women Shoes"",""Flat Sandals & Flip Flops"",""Flip Flops""]",4.79,136,93.99100058171622,1.0,5 tahun lalu,94505.9990773391,13,Unknown,390000.0,Java,Flat,Rubber/EVA/Phylon,Other,No,China,Other,Strap,Other,10,0,4,0,30000.0
23578501662,Sandal anak Mixue New Era Berkualitas,5.0,2,39000.0,2000.0,383,206.2009996643867,tokozahwa19,"[""Shopee"",""Baby & Kids Fashion"",""Girl Shoes"",""Sandals""]",5.0,82,56.405209188558885,0.5,29 bulan lalu,0.0,2,Unknown,58000.0,Java,Other,Other,Other,No,Other,Other,Other,Other,10,0,8,0,10000.0
14050529676,Sandal Jepit Anak Perempuan Import Motif BT21 BTS,4.81,81,34500.0,2030.9299616973287,0,131.84535737878414,Airashop30,"[""Shopee"",""Baby & Kids Fashion"",""Girl Shoes"",""Sandals""]",4.79,279,83.42862967055008,1.0,34 bulan lalu,167758.6122671213,143,Unknown,4686825.0,Unknown,Other,Other,Other,No,Other,Other,Other,Other,16,0,8,0,1725.0
4668382605,JURAGANTAS - SANDAL JAPIT KARET WANITA SANDAL JAPIT GLITER BLINK GLANZTON,5.0,1,40998.0,2000.0,1,193.3221834042308,juragantas.grosir,"[""Shopee"",""Women Shoes"",""Flat Sandals & Flip Flops"",""Flip Flops""]",4.84,771,71.45758851889941,1.0,4 tahun lalu,303.1025781324133,2,Unknown,58218.0,Unknown,Flat,Rubber/EVA/Phylon,Other,No,Indonesia,Other,Snap / Clip,Other,10,0,7,1,11889.0
22849721966,Sandal Slop Anak Perempuan Tali INARA Korean Style Terbaru 2023 Sepatu Sandal Import Anak Lucu Sepatu Sendal Anak Cewek Jelly Rumah Lucu Kekinian,4.75,12,112250.0,33008.63426635863,0,34.38785015428993,Miawaug Official,"[""Shopee"",""Baby & Kids Fashion"",""Girl Shoes"",""Sandals""]",4.76,128,92.0582002026436,1.0,22 bulan lalu,68815.46962559337,18,Unknown,808200.0,Unknown,Other,Other,Other,No,Other,Other,Other,Other,14,0,8,1,67350.0
4043548366,GRACIA sandal jelly birken gesper 2 merk Balance,4.91,1163,85000.0,2000.0,174,4.024523602526202,Mecca Store Bogor,"[""Shopee"",""Women Shoes"",""Flat Sandals & Flip Flops"",""Flat Sandals""]",4.92,419,93.69719145213104,1.0,7 tahun lalu,214856.76611273788,2500,Unknown,52250000.0,Unknown,Other,Other,Other,No,Other,Slides,Other,Other,14,0,8,0,64100.0
21563475164,Sandal Selop Anak Perempuan Tali Belakang Sandal Karet Anak Cewek Karakter Kelinci Merek Dulux Ukuran 20-25 YD-372E-KLC,5.0,1,45000.0,2000.0,56,105.01440470359516,One Pro Store 88,"[""Shopee"",""Baby & Kids Fashion"",""Girl Shoes"",""Sandals""]",4.83,27,74.74438472885012,1.0,12 bulan lalu,0.0,4,Unknown,69332.0,Jabodetabek,Flat,Rubber/EVA/Phylon,Other,No,Indonesia,Other,Slip-On,Other,11,0,8,0,27667.0
2134100413,Sepatu Sandal Kickers Wanita Kode S-06,4.94,152,105000.0,181677.3751261126,49949,590.0882588025511,sepatu kerens,"[""Shopee"",""Women Shoes"",""Wedges""]",4.81,539,97.02015715730018,1.0,6 tahun lalu,295360.7346690942,254,Unknown,17068800.0,Java,Other,Other,Other,No,Other,Other,Other,Other,6,0,6,1,37800.0
23078170941,ERVAKA OFFICIAL - PRILLY SANDAL TALI,4.44,9,139000.0,189730.41905137777,37,334.5513553673419,ERVAKA OFFICIAL,"[""Shopee"",""Women Shoes"",""Flat Sandals & Flip Flops"",""Flat Sandals""]",4.8,68,99.31453082082524,1.0,21 bulan lalu,96134.56964908548,34,Unknown,3024640.0,Java,Flat,Synthetic,Open Toe,No,Indonesia,Gladiator,Buckle,Other,9,0,8,0,50040.0
19345956682,(COD) Sandal Sepatu Jelly Wanita Anyam Ketupat Balance 3306-1,4.82,50,35900.0,4358.645392420942,124,153.34722266634623,Rusli90,"[""Shopee"",""Women Shoes"",""Wedges""]",4.83,371,93.48048312701376,1.0,7 tahun lalu,176116.85115402087,103,Unknown,3512815.0,Sumatra,Other,Rubber/EVA/Phylon,Other,No,Indonesia,Other,Other,Other,8,0,8,1,1795.0
22271230431,Sandal Selop Wanita Korean Style Casual Kekinian Nyaman Indoor Outdoor Sandal Slop Perempuan Ruby Kasual Korea Trendy Empuk Anti Slip Terbaru 2023,5.0,8,396000.0,188723.2558004041,0,0.0,Limitless Go,"[""Shopee"",""Women Shoes"",""Flat Sandals & Flip Flops"",""Indoor Slippers""]",4.82,153,96.1773487643031,1.0,23 bulan lalu,36766.43073728724,14,Unknown,1386000.0,Unknown,Other,Other,Other,No,Other,Other,Other,Other,9,0,8,0,297000.0
17095582523,Sandal Sepatu Dulux 203c,5.0,1,20000.0,2000.0,4,0.0,PrinceWarehouse,"[""Shopee"",""Baby & Kids Fashion"",""Boy Shoes"",""Sandals""]",4.87,187,82.91223022326379,1.0,4 tahun lalu,0.0,1,Unknown,14000.0,Unknown,Other,Rubber/EVA/Phylon,Other,No,Indonesia,Other,Slip-On,Other,5,0,4,0,6000.0
18246641410,Zerolimit -  Sandal Wanita Casual JISOO Sendal Tali Cewek Terbaru Sandal Slop Wanita Empuk Terbaru Size 36 - 40,4.83,99,209700.0,174918.33539568583,941,0.0,Zerolimit.Store,"[""Shopee"",""Women Shoes"",""Flat Sandals & Flip Flops"",""Other Flat Sandals & Flip Flops""]",4.8,102,96.40450623909598,1.0,13 bulan lalu,0.0,199,Unknown,13910100.0,Java,Other,Rubber/EVA/Phylon,Other,No,Indonesia,Other,Other,Other,9,0,8,1,139800.0
9730012648,Ando Viral Abu Hitam - Sandal Jepit Pria Terbaru 2021,4.79,159,65900.0,112881.41898220652,22,252.1560468780511,ANDO ,"[""Shopee"",""Men Shoes"",""Sandals & Flip Flops"",""Flip Flops""]",4.82,718,79.84766002070114,1.0,6 tahun lalu,148470.09775170626,291,Unknown,15341520.0,Java,Other,Other,Other,No,Other,Other,Other,Other,9,0,7,0,13180.0
18578215847,SANDAL BAIK ANAK COWOK LAKI DULUX 805E TR MOBIL TRAKTOR KERETA BAHAN KARET EVA,4.8,15,45500.0,2000.0,11,8.059455951782184,Iki Kaki Ku,"[""Shopee"",""Baby & Kids Fashion"",""Boy Shoes"",""Sandals""]",4.85,853,94.71940393667012,1.0,7 tahun lalu,157769.76832716947,36,Unknown,737100.0,Java,Other,Rubber/EVA/Phylon,Other,No,Indonesia,Other,Slip-On,Other,11,0,5,0,25025.0
21364557999,Sandal Glanzton Wanita Dewasa Sandal Eva Rubber Sandal Wedges Tebal 5 cm,5.0,1,70000.0,34818.92185830806,8,259.71880392220464,MSH PASTI PATEN,"[""Shopee"",""Women Shoes"",""Flat Sandals & Flip Flops"",""Flip Flops""]",4.84,303,93.54273364297272,1.0,4 tahun lalu,124784.92753937676,3,Unknown,149100.0,Jabodetabek,Medium,Rubber/EVA/Phylon,Other,No,China,Other,Strap,Other,9,0,8,1,20300.0
